english	translation	category	sub_category	source
Cursed Altar	被诅咒的祭坛 [bei zu zhou de ji tan]	name	object	Cursed Altar
Grubby Chest	肮脏的箱子 [ang zang de xiang zi]	name	object	Grubby Chest
Grubby Door	肮脏的门 [ang zang de men]	name	object	Grubby Door
Temple Door	寺庙门 [si miao men]	name	object	Temple Door
Musty bookshelf	发霉的书架 [fa mei de shu jia]	name	object	Musty bookshelf
Stone Relief	浮雕石 [fu diao shi]	name	object	Stone Relief
Sacred Bone Burner	圣骨燃烧器 [sheng gu ran shao qi]	name	object	Sacred Bone Burner
Thick Web	厚网 [hou wang]	name	object	Thick Web
Strange passage	奇怪的段落 [qi guai de duan luo]	name	object	Strange passage
Egg sac	卵囊 [luan nang]	name	object	Egg sac
Empty sac	空囊 [kong nang]	name	object	Empty sac
Broken sun altar	破碎的太阳祭坛 [po sui de tai yang ji tan]	name	object	Broken sun altar
Empty Sarcophagus	空石棺 [kong shi guan]	name	object	Empty Sarcophagus
Floor tile	地砖 [di zhuan]	name	object	Floor tile
Fog marker	雾标 [wu biao]	name	object	Fog marker
Crystal tree patch	水晶树补丁 [shui jing shu bu ding]	name	object	Crystal tree patch
Crystal tree	水晶树 [shui jing shu]	name	object	Crystal tree
Soft clay rocks	软粘土岩石 [ruan nian tu yan shi]	name	object	Soft clay rocks
Statue of Baxtorian	巴克斯托里安雕像 [ba ke si tuo li an diao xiang]	name	object	Statue of Baxtorian
Statue Plinth	雕像底座 [diao xiang di zuo]	name	object	Statue Plinth
Crystal Dispenser	水晶分配器 [shui jing fen pei qi]	name	object	Crystal Dispenser
Pack	盒 [he]	name	object	Pack
Floating Book	漂浮的书 [piao fu de shu]	name	object	Floating Book
Book Cart	书车 [shu che]	name	object	Book Cart
Seal of Cadarn	卡达恩印记 [ka da en yin ji]	name	object	Seal of Cadarn
Seal of Crwys	克鲁伊斯印记 [ke lu yi si yin ji]	name	object	Seal of Crwys
Seal of Amlodd	阿姆洛德印记 [a mu luo de yin ji]	name	object	Seal of Amlodd
Seal of Hefin	赫芬印记 [he fen yin ji]	name	object	Seal of Hefin
Seal of Iorwerth	约沃斯印章 [yue wo si yin zhang]	name	object	Seal of Iorwerth
Seal of Ithell	伊塞尔圣印 [yi sai er sheng yin]	name	object	Seal of Ithell
Seal of Meilyr	梅利尔的印记 [mei li er de yin ji]	name	object	Seal of Meilyr
Seal of Trahaearn	特拉哈恩印记 [te la ha en yin ji]	name	object	Seal of Trahaearn
Seal of the Forgotten	被遗忘者的印记 [bei yi wang zhe de yin ji]	name	object	Seal of the Forgotten
Broken Grate	破碎的炉排 [po sui de lu pai]	name	object	Broken Grate
Mourner	哀悼者 [ai dao zhe]	name	object	Mourner
Knight of Ardougne	阿杜涅骑士 [a du nie qi shi]	name	object	Knight of Ardougne
Man	男人 [nan ren]	name	object	Man
Woman	女士 [nv shi]	name	object	Woman
Farming patch	农田 [nong tian]	name	object	Farming patch
Herb	草本植物 [cao ben zhi wu]	name	object	Herb
Blocked Crevice	堵塞的缝隙 [du se de feng xi]	name	object	Blocked Crevice
Broken Well	断井 [duan jing]	name	object	Broken Well
Statue Space	雕像空间 [diao xiang kong jian]	name	object	Statue Space
Blocked Tunnel	隧道堵塞 [sui dao du se]	name	object	Blocked Tunnel
Fragment of Seren	塞伦碎片 [sai lun sui pian]	name	object	Fragment of Seren
Dead Elf	死去的精灵 [si qu de jing ling]	name	object	Dead Elf
Abandoned Equipment	废弃设备 [fei qi she bei]	name	object	Abandoned Equipment
Orb of light	光球 [guang qiu]	name	object	Orb of light
Watchtower	岗楼 [gang lou]	name	object	Watchtower
Grain sacks	粮袋 [liang dai]	name	object	Grain sacks
Corrupted Sceptre	腐化权杖 [fu hua quan zhang]	name	object	Corrupted Sceptre
Teleport Platform	传送平台 [chuan song ping tai]	name	object	Teleport Platform
Singing Bowl	颂钵 [song bo]	name	object	Singing Bowl
Corrupt Deposit	腐败存款 [fu bai cun kuan]	name	object	Corrupt Deposit
Corrupt Deposit (Depleted)	腐败存款（已耗尽） [fu bai cun kuan （ yi hao jin ）]	name	object	Corrupt Deposit (Depleted)
Corrupt Phren Roots	腐化的弗伦根 [fu hua de fu lun gen]	name	object	Corrupt Phren Roots
Corrupt Phren Roots (Depleted)	腐化的弗伦根（耗尽） [fu hua de fu lun gen （ hao jin ）]	name	object	Corrupt Phren Roots (Depleted)
Corrupt Fishing Spot	腐败的钓鱼点 [fu bai de diao yu dian]	name	object	Corrupt Fishing Spot
Corrupt Fishing Spot (Depleted)	腐败的钓鱼点（已耗尽） [fu bai de diao yu dian （ yi hao jin ）]	name	object	Corrupt Fishing Spot (Depleted)
Corrupt Grym Root	腐化的格林根 [fu hua de ge lin gen]	name	object	Corrupt Grym Root
Corrupt Grym Root (Depleted)	腐化的格林根（枯竭） [fu hua de ge lin gen （ ku jie ）]	name	object	Corrupt Grym Root (Depleted)
Corrupt Linum Tirinum	腐化的林努提林 [fu hua de lin nu ti lin]	name	object	Corrupt Linum Tirinum
Corrupt Linum Tirinum (Depleted)	腐化的 Linum Tirinum（已耗尽） [fu hua de  Linum Tirinum（ yi hao jin ）]	name	object	Corrupt Linum Tirinum (Depleted)
Tool Storage	工具存放 [gong ju cun fang]	name	object	Tool Storage
Crystal Singing Recipes	水晶歌唱食谱 [shui jing ge chang shi pu]	name	object	Crystal Singing Recipes
Egniol Potions	艾格尼奥尔药水 [ai ge ni ao er yao shui]	name	object	Egniol Potions
The Gauntlet	挑战 [tiao zhan]	name	object	The Gauntlet
Reward Chest	奖励宝箱 [jiang li bao xiang]	name	object	Reward Chest
Illuminated Symbol	发光符号 [fa guang fu hao]	name	object	Illuminated Symbol
Inactive Symbol	无效符号 [wu xiao fu hao]	name	object	Inactive Symbol
Crystal Sceptre	水晶权杖 [shui jing quan zhang]	name	object	Crystal Sceptre
Crystal Deposit	水晶沉积 [shui jing chen ji]	name	object	Crystal Deposit
Crystal Deposit (Depleted)	水晶沉积物（已耗尽） [shui jing chen ji wu （ yi hao jin ）]	name	object	Crystal Deposit (Depleted)
Phren Roots	弗伦根 [fu lun gen]	name	object	Phren Roots
Phren Roots (Depleted)	弗伦根（已耗尽） [fu lun gen （ yi hao jin ）]	name	object	Phren Roots (Depleted)
Fishing Spot	钓鱼点 [diao yu dian]	name	object	Fishing Spot
Fishing Spot (Depleted)	钓鱼点（已耗尽） [diao yu dian （ yi hao jin ）]	name	object	Fishing Spot (Depleted)
Grym Root	格林根 [ge lin gen]	name	object	Grym Root
Grym Root (Depleted)	格林根（枯竭） [ge lin gen （ ku jie ）]	name	object	Grym Root (Depleted)
Linum Tirinum	亚麻钛 [ya ma tai]	name	object	Linum Tirinum
Linum Tirinum (Depleted)	Linum Tirinum（耗尽） [Linum Tirinum（ hao jin ）]	name	object	Linum Tirinum (Depleted)
Gauntlet Portal	挑战传送门 [tiao zhan chuan song men]	name	object	Gauntlet Portal
Rock Formation (Glowing)	岩层（发光） [yan ceng （ fa guang ）]	name	object	Rock Formation (Glowing)
Rock Formation	岩层 [yan ceng]	name	object	Rock Formation
Rock Formation (Depleted)	岩层（枯竭） [yan ceng （ ku jie ）]	name	object	Rock Formation (Depleted)
Demonic Symbol	恶魔符号 [e mo fu hao]	name	object	Demonic Symbol
Roof edge	屋顶边缘 [wu ding bian yuan]	name	object	Roof edge
Crystal Staircase	水晶楼梯 [shui jing lou ti]	name	object	Crystal Staircase
Memoriam Device	记忆装置 [ji yi zhuang zhi]	name	object	Memoriam Device
Crystal spire	水晶尖顶 [shui jing jian ding]	name	object	Crystal spire
Staff barrel	员工桶 [yuan gong tong]	name	object	Staff barrel
Wand rack	魔杖架 [mo zhang jia]	name	object	Wand rack
Scroll	滚动 [gun dong]	name	object	Scroll
Rune pouches	符文袋 [fu wen dai]	name	object	Rune pouches
Table saw	台锯 [tai ju]	name	object	Table saw
Amlodd Banner	阿姆洛德旗帜 [a mu luo de qi zhi]	name	object	Amlodd Banner
Cadarn Banner	卡达恩旗帜 [ka da en qi zhi]	name	object	Cadarn Banner
Crwys Banner	克鲁伊斯旗帜 [ke lu yi si qi zhi]	name	object	Crwys Banner
Hefin Banner	赫芬旗 [he fen qi]	name	object	Hefin Banner
Iorwerth Banner	奥尔沃斯旗帜 [ao er wo si qi zhi]	name	object	Iorwerth Banner
Ithell Banner	伊塞尔旗帜 [yi sai er qi zhi]	name	object	Ithell Banner
Meilyr Banner	梅利尔·班纳 [mei li er · ban na]	name	object	Meilyr Banner
Trahaearn Banner	特拉哈恩旗 [te la ha en qi]	name	object	Trahaearn Banner
Elven Crystal Chest	精灵水晶宝箱 [jing ling shui jing bao xiang]	name	object	Elven Crystal Chest
Cenotaph	纪念碑 [ji nian bei]	name	object	Cenotaph
Corpses	尸体 [shi ti]	name	object	Corpses
Tight Gap	紧密的差距 [jin mi de cha ju]	name	object	Tight Gap
Eye	眼睛 [yan jing]	name	object	Eye
Repaired leak	修复了泄漏 [xiu fu le xie lou]	name	object	Repaired leak
Supply chest	补给箱 [bu ji xiang]	name	object	Supply chest
The Jormungand	耶蒙加德 [ye meng jia de]	name	object	The Jormungand
Streak info	连胜信息 [lian sheng xin xi]	name	object	Streak info
Swampy sink	沼泽水槽 [zhao ze shui cao]	name	object	Swampy sink
League Firsts Board	联赛第一板 [lian sai di yi ban]	name	object	League Firsts Board
Dragon trophy display	龙奖杯展示 [long jiang bei zhan shi]	name	object	Dragon trophy display
Basic Jewellery Box	基本款首饰盒 [ji ben kuan shou shi he]	name	object	Basic Jewellery Box
Fancy Jewellery Box	精美首饰盒 [jing mei shou shi he]	name	object	Fancy Jewellery Box
Bounty supply crate	赏金供应箱 [shang jin gong ying xiang]	name	object	Bounty supply crate
Remnant	剩 [sheng]	name	object	Remnant
Weiss Portal	韦斯门户网站 [wei si men hu wang zhan]	name	object	Weiss Portal
Draynor Manor Portal	德拉诺庄园传送门 [de la nuo zhuang yuan chuan song men]	name	object	Draynor Manor Portal
Battlefront Portal	前线传送门 [qian xian chuan song men]	name	object	Battlefront Portal
Mind Altar Portal	心灵祭坛传送门 [xin ling ji tan chuan song men]	name	object	Mind Altar Portal
Salve Graveyard Portal	药膏墓地传送门 [yao gao mu di chuan song men]	name	object	Salve Graveyard Portal
Fenkenstrain's Castle Portal	Fenkenstrain 的城堡传送门 [Fenkenstrain  de cheng bao chuan song men]	name	object	Fenkenstrain's Castle Portal
West Ardougne Portal	西阿杜涅门户 [xi a du nie men hu]	name	object	West Ardougne Portal
Harmony Island Portal	和谐岛门户网站 [he xie dao men hu wang zhan]	name	object	Harmony Island Portal
Cemetery Portal	墓地门户 [mu di men hu]	name	object	Cemetery Portal
Barrows Portal	巴罗斯门户网站 [ba luo si men hu wang zhan]	name	object	Barrows Portal
Ape Atoll Dungeon Portal	猿环礁地下城传送门 [yuan huan jiao di xia cheng chuan song men]	name	object	Ape Atoll Dungeon Portal
Spice Rack	调料架 [tiao liao jia]	name	object	Spice Rack
Nightmare display	噩梦显示 [e meng xian shi]	name	object	Nightmare display
Nightmare Topiary	噩梦雕塑 [e meng diao su]	name	object	Nightmare Topiary
Spore	孢子 [bao zi]	name	object	Spore
Nightmare Berries	噩梦浆果 [e meng jiang guo]	name	object	Nightmare Berries
Nightmare Blossom	噩梦之花 [e meng zhi hua]	name	object	Nightmare Blossom
Stone pool	石池 [shi chi]	name	object	Stone pool
Big chest	大胸 [da xiong]	name	object	Big chest
Broken chain	断链 [duan lian]	name	object	Broken chain
Chains	链条 [lian tiao]	name	object	Chains
Nightmare	恶梦 [e meng]	name	object	Nightmare
Totem	图腾 [tu teng]	name	object	Totem
Navigator's table	导航员的桌子 [dao hang yuan de zhuo zi]	name	object	Navigator's table
Massive storage unit	海量存储单元 [hai liang cun chu dan yuan]	name	object	Massive storage unit
Blisterwood tree	吸塑木树 [xi su mu shu]	name	object	Blisterwood tree
Strange pool	奇怪的水池 [qi guai de shui chi]	name	object	Strange pool
Magical Fire	魔法之火 [mo fa zhi huo]	name	object	Magical Fire
Blood Orb	血珠 [xue zhu]	name	object	Blood Orb
Restraining Table	约束表 [yue shu biao]	name	object	Restraining Table
Restraint Table	约束桌 [yue shu zhuo]	name	object	Restraint Table
Equipment table	设备表 [she bei biao]	name	object	Equipment table
Broken equipment table	装备表破损 [zhuang bei biao po sun]	name	object	Broken equipment table
Broken range	破碎范围 [po sui fan wei]	name	object	Broken range
Raised coffin	高高的棺材 [gao gao de guan cai]	name	object	Raised coffin
Mausoleum door	陵墓门 [ling mu men]	name	object	Mausoleum door
Mud mound	泥丘 [ni qiu]	name	object	Mud mound
Wizard Statue	巫师雕像 [wu shi diao xiang]	name	object	Wizard Statue
Death's Domain	死亡领域 [si wang ling yu]	name	object	Death's Domain
Knight Statue	骑士雕像 [qi shi diao xiang]	name	object	Knight Statue
Crossbowman Statue	弩手雕像 [nu shou diao xiang]	name	object	Crossbowman Statue
Strange Tile	奇怪的瓷砖 [qi guai de ci zhuan]	name	object	Strange Tile
Priest Statue	牧师雕像 [mu shi diao xiang]	name	object	Priest Statue
Magical Obelisk	魔法方尖碑 [mo fa fang jian bei]	name	object	Magical Obelisk
Metal stand	金属支架 [jin shu zhi jia]	name	object	Metal stand
Gilded stand	镀金支架 [du jin zhi jia]	name	object	Gilded stand
Ancient Books	古籍 [gu ji]	name	object	Ancient Books
Icyene Statue	冰原雕像 [bing yuan diao xiang]	name	object	Icyene Statue
Lion Statue	狮子雕像 [shi zi diao xiang]	name	object	Lion Statue
Wolf Statue	狼雕像 [lang diao xiang]	name	object	Wolf Statue
Unicorn Statue	独角兽雕像 [du jiao shou diao xiang]	name	object	Unicorn Statue
Owl Statue	猫头鹰雕像 [mao tou ying diao xiang]	name	object	Owl Statue
Justiciar Statue	法官雕像 [fa guan diao xiang]	name	object	Justiciar Statue
Mausoleum Door	陵墓门 [ling mu men]	name	object	Mausoleum Door
Broken Statue	破碎的雕像 [po sui de diao xiang]	name	object	Broken Statue
Saradomin Brazier	萨拉多明火盆 [sa la duo ming huo pen]	name	object	Saradomin Brazier
Tile	瓦 [wa]	name	object	Tile
Holy Barrier	圣结界 [sheng jie jie]	name	object	Holy Barrier
Daeyalt Essence	黛雅特精华 [dai ya te jing hua]	name	object	Daeyalt Essence
Blood Tithe	血税 [xue shui]	name	object	Blood Tithe
Corpse cart	运尸车 [yun shi che]	name	object	Corpse cart
Caged Prisoner	笼中的囚犯 [long zhong de qiu fan]	name	object	Caged Prisoner
Cracked wall	墙壁开裂 [qiang bi kai lie]	name	object	Cracked wall
Castle Gates	城堡大门 [cheng bao da men]	name	object	Castle Gates
Planter	播种机 [bo zhong ji]	name	object	Planter
Death's Coffer	死亡金库 [si wang jin ku]	name	object	Death's Coffer
Muncher	穆彻 [mu che]	name	object	Muncher
Death's scythe	死亡之镰 [si wang zhi lian]	name	object	Death's scythe
Weapons	武器 [wu qi]	name	object	Weapons
Crypt	地穴 [di xue]	name	object	Crypt
Rusted anvil	生锈的铁砧 [sheng xiu de tie zhen]	name	object	Rusted anvil
Death's domain	死亡的领域 [si wang de ling yu]	name	object	Death's domain
Casual	随意的 [sui yi de]	name	object	Casual
Competitive	竞争的 [jing zheng de]	name	object	Competitive
High Stakes	高风险 [gao feng xian]	name	object	High Stakes
Pool of Refreshment	茶点池 [cha dian chi]	name	object	Pool of Refreshment
Twisted Crate	扭曲的板条箱 [niu qu de ban tiao xiang]	name	object	Twisted Crate
Giant anvil	巨型铁砧 [ju xing tie zhen]	name	object	Giant anvil
Broken Grandfather Clock	坏掉的祖父钟 [huai diao de zu fu zhong]	name	object	Broken Grandfather Clock
Broken Cabinet	破柜子 [po gui zi]	name	object	Broken Cabinet
Broken Drawers	抽屉坏了 [chou ti huai le]	name	object	Broken Drawers
Broken Shelves	架子破损 [jia zi po sun]	name	object	Broken Shelves
Broken Dresser	梳妆台坏了 [shu zhuang tai huai le]	name	object	Broken Dresser
Broken Mirror	破碎的镜子 [po sui de jing zi]	name	object	Broken Mirror
Broken Chair	坏了的椅子 [huai le de yi zi]	name	object	Broken Chair
Broken Range	破碎范围 [po sui fan wei]	name	object	Broken Range
Broken Sink	破损的水槽 [po sun de shui cao]	name	object	Broken Sink
Cabinet space	柜体空间 [gui ti kong jian]	name	object	Cabinet space
Shelves space	货架空间 [huo jia kong jian]	name	object	Shelves space
Cupboard space	橱柜空间 [chu gui kong jian]	name	object	Cupboard space
Drawer space	抽屉空间 [chou ti kong jian]	name	object	Drawer space
Broken Cupboard	破碎的橱柜 [po sui de chu gui]	name	object	Broken Cupboard
Broken Old Bookshelf	破碎的旧书架 [po sui de jiu shu jia]	name	object	Broken Old Bookshelf
Broken bath	浴缸坏了 [yu gang huai le]	name	object	Broken bath
Broken stool	凳子坏了 [deng zi huai le]	name	object	Broken stool
Stool hotspot	凳子热点 [deng zi re dian]	name	object	Stool hotspot
Broken chair	椅子坏了 [yi zi huai le]	name	object	Broken chair
Chair hotspot	椅子热点 [yi zi re dian]	name	object	Chair hotspot
Table hotspot	表热点 [biao re dian]	name	object	Table hotspot
Campbed	露营地 [lu ying di]	name	object	Campbed
Bed hotspot	床热点 [chuang re dian]	name	object	Bed hotspot
Rotten carpet	烂地毯 [lan di tan]	name	object	Rotten carpet
Carpet hotspot	地毯热点 [di tan re dian]	name	object	Carpet hotspot
Carpet	地毯 [di tan]	name	object	Carpet
Dagannoth Supreme Jr.	小达甘诺斯至尊 [xiao da gan nuo si zhi zun]	name	object	Dagannoth Supreme Jr.
Vasa Minirio	瓦萨米尼里奥 [wa sa mi ni li ao]	name	object	Vasa Minirio
General Graardor Jr.	小格拉多尔将军 [xiao ge la duo er jiang jun]	name	object	General Graardor Jr.
Smolcano	斯莫尔卡诺 [si mo er ka nuo]	name	object	Smolcano
Baby Mole	鼹鼠宝宝 [yan shu bao bao]	name	object	Baby Mole
Kalphite Princess	卡菲特公主 [ka fei te gong zhu]	name	object	Kalphite Princess
Smoke Devil	烟魔 [yan mo]	name	object	Smoke Devil
Chompy chick	嚼劲十足的小鸡 [jue jin shi zu de xiao ji]	name	object	Chompy chick
Dark Squirrel	黑暗松鼠 [hei an song shu]	name	object	Dark Squirrel
Tangleroot	缠结根 [chan jie gen]	name	object	Tangleroot
Hellcat	地狱猫 [di yu mao]	name	object	Hellcat
Overgrown cat	长得太大的猫 [zhang de tai da de mao]	name	object	Overgrown cat
Overgrown hellcat	杂草丛生的地狱猫 [za cao cong sheng de di yu mao]	name	object	Overgrown hellcat
Lazy cat	懒猫 [lan mao]	name	object	Lazy cat
Lazy hellcat	懒惰的地狱猫 [lan duo de di yu mao]	name	object	Lazy hellcat
Wily cat	狡猾的猫 [jiao hua de mao]	name	object	Wily cat
Wily hellcat	狡猾的地狱猫 [jiao hua de di yu mao]	name	object	Wily hellcat
Carrot	胡萝卜 [hu luo bo]	name	object	Carrot
Broken dead tree	折断的死树 [zhe duan de si shu]	name	object	Broken dead tree
Damaged cart	购物车损坏 [gou wu che sun huai]	name	object	Damaged cart
Dead sourhog	死酸猪 [si suan zhu]	name	object	Dead sourhog
Mounted Head Space	安装顶部空间 [an zhuang ding bu kong jian]	name	object	Mounted Head Space
Mounted Head	安装头 [an zhuang tou]	name	object	Mounted Head
Magical pumpkin	神奇的南瓜 [shen qi de nan gua]	name	object	Magical pumpkin
Blocked opening	开口受阻 [kai kou shou zu]	name	object	Blocked opening
Waystone	韦斯通 [wei si tong]	name	object	Waystone
Ornate vampyre combat dummy	华丽的吸血鬼战斗假人 [hua li de xi xue gui zhan dou jia ren]	name	object	Ornate vampyre combat dummy
Ornate dragon combat dummy	华丽的龙战斗假人 [hua li de long zhan dou jia ren]	name	object	Ornate dragon combat dummy
Soul Obelisk	灵魂方尖碑 [ling hun fang jian bei]	name	object	Soul Obelisk
Blue Barrier	蓝色屏障 [lan se ping zhang]	name	object	Blue Barrier
Red Barrier	红色屏障 [hong se ping zhang]	name	object	Red Barrier
Neutral Barrier	中立屏障 [zhong li ping zhang]	name	object	Neutral Barrier
Barricade table	路障桌 [lu zhang zhuo]	name	object	Barricade table
Explosive potion table	爆炸药水表 [bao zha yao shui biao]	name	object	Explosive potion table
Potion of power table	药水能量表 [yao shui neng liang biao]	name	object	Potion of power table
Soul Wars Portal	灵魂战争传送门 [ling hun zhan zheng chuan song men]	name	object	Soul Wars Portal
Broken Potter's Wheel	破碎的波特之轮 [po sui de bo te zhi lun]	name	object	Broken Potter's Wheel
Dark Chest	黑暗宝箱 [hei an bao xiang]	name	object	Dark Chest
Christmas curtains	圣诞窗帘 [sheng dan chuang lian]	name	object	Christmas curtains
Decorated limestone fireplace	装饰石灰石壁炉 [zhuang shi shi hui shi bi lu]	name	object	Decorated limestone fireplace
Decorated marble fireplace	装饰大理石壁炉 [zhuang shi da li shi bi lu]	name	object	Decorated marble fireplace
Christmas-Spirit Tree	圣诞精神树 [sheng dan jing shen shu]	name	object	Christmas-Spirit Tree
Frozen Pool of Restoration	冰冻恢复池 [bing dong hui fu chi]	name	object	Frozen Pool of Restoration
Frozen Pool of Revitalisation	冰冻复活池 [bing dong fu huo chi]	name	object	Frozen Pool of Revitalisation
Frozen Pool of Rejuvenation	冰冻回春池 [bing dong hui chun chi]	name	object	Frozen Pool of Rejuvenation
Frozen fancy pool of Rejuvenation	冷冻花式回春池 [leng dong hua shi hui chun chi]	name	object	Frozen fancy pool of Rejuvenation
Frozen ornate pool of Rejuvenation	冰冻华丽的复兴池 [bing dong hua li de fu xing chi]	name	object	Frozen ornate pool of Rejuvenation
Icon of Gnome Child	侏儒儿童的图标 [zhu ru er tong de tu biao]	name	object	Icon of Gnome Child
Sled	雪橇 [xue qiao]	name	object	Sled
Slope end	坡端 [po duan]	name	object	Slope end
Pebbles	鹅卵石 [e luan shi]	name	object	Pebbles
Unicorn	独角兽 [du jiao shou]	name	object	Unicorn
Ropes	绳索 [sheng suo]	name	object	Ropes
Buckets	水桶 [shui tong]	name	object	Buckets
Harpoons	鱼叉 [yu cha]	name	object	Harpoons
Damaged mast	桅杆损坏 [wei gan sun huai]	name	object	Damaged mast
Water pump	水泵 [shui beng]	name	object	Water pump
Damaged totem pole	损坏的图腾柱 [sun huai de tu teng zhu]	name	object	Damaged totem pole
Ancient brazier	古代火盆 [gu dai huo pen]	name	object	Ancient brazier
Corporeal Beast Display	实体兽展示 [shi ti shou zhan shi]	name	object	Corporeal Beast Display
Thermonuclear Smoke Devil Display	热核烟雾恶魔展示 [re he yan wu e mo zhan shi]	name	object	Thermonuclear Smoke Devil Display
Crashed Star	坠毁之星 [zhui hui zhi xing]	name	object	Crashed Star
Pedestal space	基座空间 [ji zuo kong jian]	name	object	Pedestal space
Trophy case space	奖杯柜空间 [jiang bei gui kong jian]	name	object	Trophy case space
Banner stand space	横幅展位空间 [heng fu zhan wei kong jian]	name	object	Banner stand space
Outfit stand space	服装展台空间 [fu zhuang zhan tai kong jian]	name	object	Outfit stand space
Accomplishment scroll space	成就滚动空间 [cheng jiu gun dong kong jian]	name	object	Accomplishment scroll space
Trophy pedestal	奖杯座 [jiang bei zuo]	name	object	Trophy pedestal
Ornate trophy pedestal	华丽的奖杯底座 [hua li de jiang bei di zuo]	name	object	Ornate trophy pedestal
Opulent rug	华丽的地毯 [hua li de di tan]	name	object	Opulent rug
Trailblazer rug	开拓者地毯 [kai tuo zhe di tan]	name	object	Trailblazer rug
Oak trophy case	橡木奖杯盒 [xiang mu jiang bei he]	name	object	Oak trophy case
Mahogany trophy case	桃花心木奖杯盒 [tao hua xin mu jiang bei he]	name	object	Mahogany trophy case
Banner stand	横幅架 [heng fu jia]	name	object	Banner stand
Ornate banner stand	华丽的横幅架 [hua li de heng fu jia]	name	object	Ornate banner stand
Oak outfit stand	橡木服装架 [xiang mu fu zhuang jia]	name	object	Oak outfit stand
Mahogany outfit stand	红木服装架 [hong mu fu zhuang jia]	name	object	Mahogany outfit stand
League statue	联盟雕像 [lian meng diao xiang]	name	object	League statue
Ornate league statue	华丽的联盟雕像 [hua li de lian meng diao xiang]	name	object	Ornate league statue
Trailblazer globe	开拓者地球仪 [kai tuo zhe di qiu yi]	name	object	Trailblazer globe
League Accomplishment Scroll	联赛成就卷轴 [lian sai cheng jiu juan zhou]	name	object	League Accomplishment Scroll
Solid gold door	纯金门 [chun jin men]	name	object	Solid gold door
Gold Chest	金宝箱 [jin bao xiang]	name	object	Gold Chest
Shooting Star Noticeboard	流星布告栏 [liu xing bu gao lan]	name	object	Shooting Star Noticeboard
mast	桅杆 [wei gan]	name	object	mast
Harpoonfish cannon	鱼叉鱼炮 [yu cha yu pao]	name	object	Harpoonfish cannon
Electrified harpoonfish cannon	电动鱼叉鱼炮 [dian dong yu cha yu pao]	name	object	Electrified harpoonfish cannon
Empty pool	空池 [kong chi]	name	object	Empty pool
Reward pool	奖励池 [jiang li chi]	name	object	Reward pool
Book table	书桌 [shu zhuo]	name	object	Book table
Ferry	渡船 [du chuan]	name	object	Ferry
Spirit Angler dock	精神垂钓者码头 [jing shen chui diao zhe ma tou]	name	object	Spirit Angler dock
Spirit Angler stats	精神钓鱼者统计 [jing shen diao yu zhe tong ji]	name	object	Spirit Angler stats
Broken rail	铁轨断了 [tie gui duan le]	name	object	Broken rail
Rail	轨 [gui]	name	object	Rail
Bailing buckets	捞水桶 [lao shui tong]	name	object	Bailing buckets
Axes	轴 [zhou]	name	object	Axes
Sacred Forge	神圣熔炉 [shen sheng rong lu]	name	object	Sacred Forge
Arceuus Library Portal	阿尔宙斯图书馆门户 [a er zhou si tu shu guan men hu]	name	object	Arceuus Library Portal
S.T.A.S.H chart	S.T.A.S.H 图表 [S.T.A.S.H  tu biao]	name	object	S.T.A.S.H chart
Rewards Chest	奖励宝箱 [jiang li bao xiang]	name	object	Rewards Chest
Ruins Entrance	废墟入口 [fei xu ru kou]	name	object	Ruins Entrance
Blocked entry	阻止进入 [zu zhi jin ru]	name	object	Blocked entry
Rock debris	岩石碎片 [yan shi sui pian]	name	object	Rock debris
Ruins Exit	废墟出口 [fei xu chu kou]	name	object	Ruins Exit
Willow's bag	柳树的包 [liu shu de bao]	name	object	Willow's bag
Structural pillar	结构支柱 [jie gou zhi zhu]	name	object	Structural pillar
Big Door	大门 [da men]	name	object	Big Door
Vault Door	金库门 [jin ku men]	name	object	Vault Door
Security Barrier	安全屏障 [an quan ping zhang]	name	object	Security Barrier
Simple lockbox	简易密码箱 [jian yi mi ma xiang]	name	object	Simple lockbox
Elaborate lockbox	精致的密码箱 [jing zhi de mi ma xiang]	name	object	Elaborate lockbox
Ornate lockbox	华丽的密码箱 [hua li de mi ma xiang]	name	object	Ornate lockbox
Empty pedestal	空基座 [kong ji zuo]	name	object	Empty pedestal
Preparation Table	准备表 [zhun bei biao]	name	object	Preparation Table
Barronite rocks	巴伦石岩石 [ba lun shi yan shi]	name	object	Barronite rocks
Barronite Crusher	巴伦石破碎机 [ba lun shi po sui ji]	name	object	Barronite Crusher
Charm of Fishing	钓鱼的魅力 [diao yu de mei li]	name	object	Charm of Fishing
Charm of Preparation	准备的魅力 [zhun bei de mei li]	name	object	Charm of Preparation
Charm of Defence	防御魅力 [fang yu mei li]	name	object	Charm of Defence
Charm of Mining	矿业魅力 [kuang ye mei li]	name	object	Charm of Mining
Charm of Boost	魅力提升 [mei li ti sheng]	name	object	Charm of Boost
Charm of Luck	幸运符 [xing yun fu]	name	object	Charm of Luck
Golem rubble	魔像碎石 [mo xiang sui shi]	name	object	Golem rubble
Clan Coffer	氏族金库 [shi zu jin ku]	name	object	Clan Coffer
Fortified gate	坚固的大门 [jian gu de da men]	name	object	Fortified gate
Clan banner	氏族旗帜 [shi zu qi zhi]	name	object	Clan banner
Clan hall portal	氏族大厅传送门 [shi zu da ting chuan song men]	name	object	Clan hall portal
