english	translation	category	sub_category	source
Of course, it's a spider.		examine	npc	Spider
An angelfish.		examine	npc	Fish
The ghost of a knight from a bygone era.		examine	npc	Knight of the Owl
The ghost of an archpriest from a bygone era.		examine	npc	Archpriest of the Unicorn
He doesn't appear to be very good at this.		examine	npc	Darkmeyer Slave
Looks like he could really do with some loot.		examine	npc	Darkmeyer Slave
Watch out, he's an absolute unit.		examine	npc	mad melvin96
Wait, have I seen her before?		examine	npc	r2t2pnsh0Ty
There aren't many adventurers down here. Perhaps she's a rogue one?		examine	npc	Jyn
It looks like he's... gone rogue!		examine	npc	c4ssi4n
Yep, that arrow wound definitely looks like it hurts.		examine	npc	fishrunner82
Perhaps she should try dodging them instead of sticking to one row.		examine	npc	weast side49
He seems to be struggling with that coffin. He must be having bad RNG.		examine	npc	c0lect0r890
To what?		examine	npc	Owl
To who?		examine	npc	Owl
She looks to be in charge here.		examine	npc	Noranna Tytanin
A slave from Meiyerditch. They look dirty and tired!		examine	npc	Slave
A juvinate vampyre. They're keeping an eye on the slaves.		examine	npc	Vampyre Juvinate
What does he know about the queen?		examine	npc	Valentin Rasputin
His snarl is just so condescending.		examine	npc	Von van Von
I know he's certain we'll fail.		examine	npc	Vlad Bechstein
Don't run, I'm not the sun.		examine	npc	Draconis Sanguine
Out. For. A. Walk... Witch!		examine	npc	Mort Nightshade
Red shirt, red eyes... Could he be any more evil?		examine	npc	Vampyrus Diaemus
A man dreaming of a world without shrimp.		examine	npc	Carnivus Belamorta
About one thing I am absolutely positive. He is a vampyre.		examine	npc	Vormar Vakan
A member of the Shadum family.		examine	npc	Misdrievus Shadum
When you can live forever, what do you live for?		examine	npc	Vlad Diaemus
Twenty going on immortal.		examine	npc	Noctillion Lugosi
Even Buffy would struggle to stop him.		examine	npc	Alek Constantine
It was a shame how he carried on.		examine	npc	Grigor Rasputin
He walks with a sense of importance... I wonder what he's doing.		examine	npc	Haemas Lamescus
I could use a coat like that.		examine	npc	Remus Kaninus
Those boots were made for walking.		examine	npc	Vallessia Dracyula
Dressed for the occasion. I don't know what occasion, but she's dressed for it.		examine	npc	Violetta Sanguine
She's got a look in her eyes...		examine	npc	Diphylla Bechstein
I wouldn't want to get in her way.		examine	npc	Episcula Helsing
She's got her red dress on tonight.		examine	npc	Vampyressa van Von
She doesn't look so mean, what's she doing in a city like this?		examine	npc	Vallessia von Pitt
Those wings don't look so fierce.		examine	npc	Vonnetta Varnis
Without passion, she'd be truly dead.		examine	npc	Mortina Daubenton
The people of Darkmeyer really know how to dress.		examine	npc	Lasenna Rasputin
Can you what?		examine	npc	Caninelle Draynar
A red dress. It looks nice!		examine	npc	Valentina Diaemus
A member of the Jovkai family.		examine	npc	Nakasa Jovkai
I think she's seeing red.		examine	npc	Crimsonette van Marr
She met an old man. Didn't like him. He got stuck in her teeth.		examine	npc	Pipistrelle Draynar
The angry looking head of House Shadum.		examine	npc	Lady Nadezhda Shadum
The mysterious looking head of House Myrmel.		examine	npc	Lord Mischa Myrmel
A juvenile vampyre. Looks to be selling something.		examine	npc	Grinka Krast
A juvinate vampyre. Looks to be selling something.		examine	npc	Drasdan Ranor
A vampyric bartender.		examine	npc	Despoina Callidra
A vampyric butcher.		examine	npc	Lenyig Karna
A vampyric seamstress.		examine	npc	Varrian Sobak
They look pale, tired and old!		examine	npc	Slave
A werewolf visiting Darkmeyer.		examine	npc	Werewolf
A werewolf working for the vampyres.		examine	npc	Werewolf
Conducts the Darkmeyer slave auctions.		examine	npc	Auctioneer
A pet bloodveld. Cute.		examine	npc	Frank
Looking to make the perfect purchase.		examine	npc	Spectator
Looks like the Rat & Bat has another new barkeep.		examine	npc	Roy
He's looking at that painting with a worrying intensity.		examine	npc	Damien Leucurte
His strange tattoos seem to shift and move when focused upon.		examine	npc	Painted One
He seems like a very angry man.		examine	npc	Kurt
He seems a little dim-witted.		examine	npc	Don
A resident of Slepe.		examine	npc	Debra
Red panda, like pandas but red.		examine	npc	Red
No relation to a regular raccoon.		examine	npc	Ziggy
Death, the inexorable, comes to us all. When he's not doing that, he sits here.		examine	npc	Death
Someone's been dead round here. Tut tut.		examine	npc	Grave
Ye frail mortals who gaze upon this sight, behold your inescapable destiny. Requiescat in pace.		examine	npc	Grave
He looks very agile.		examine	npc	Bobawu
Haunted by the sound of trees falling in empty forests.		examine	npc	Marten
He seems to get a lot of enjoyment from sending people to their deaths.		examine	npc	Wizard
A wanderer who's made his home in the depths of the wilderness.		examine	npc	Ferox
Pledged to protect Ferox Enclave.		examine	npc	Sigismund
Seeking knowledge and answers.		examine	npc	Zamorakian Acolyte
Looks after the Wilderness Loot Chest.		examine	npc	Skully
Trying to live a life in these savage lands.		examine	npc	Refugee
Let's hope she doesn't have arachnophobia.		examine	npc	Phabelle Bile
Said to have gone toe to toe with Callisto with just his bear hands.		examine	npc	Derse Venator
Vanquisher of evil and breaker of bones.		examine	npc	Andros Mai
He can look after my money - I hope.		examine	npc	Banker
Hired by the Bank of Gielinor.		examine	npc	Mercenary
Owner of the Old Nite pub.		examine	npc	Camarst
He's one huge leg short!		examine	npc	Spiked Turoth
Is it wyrm in here or is it just me?		examine	npc	Shadow Wyrm
It's really winging the whole dragon thing, isn't it?		examine	npc	Guardian Drake
Don't forget to hydra-te.		examine	npc	Colossal Hydra
An Assistant Carpenter who works at the Varrock branch of Mahogany Homes.		examine	npc	Marlo
An Assistant Carpenter who works at the Ardougne branch of Mahogany Homes.		examine	npc	Ellie
An Assistant Carpenter who works at the Hosidius branch of Mahogany Homes.		examine	npc	Angelo
She looks rather busy.		examine	npc	Leela
He's retired to a life of not very much luxury.		examine	npc	Old Man Yarlo
Back in the day...		examine	npc	Old Man Yarlo
Very nice, but can he make it stay in his hand?		examine	npc	Old Man Yarlo
She looks friendly, but still quite dangerous!		examine	npc	Spria
This piggy really did go to market.		examine	npc	Sourhog
Nasty little creature.		examine	npc	Spider
A swarm of vicious beeeeees!		examine	npc	Bees!
A young looking witch with an old soul.		examine	npc	Eve
Tally Ho!		examine	npc	Captain Dalbur
Huzzah!		examine	npc	Captain Bleemadge
Is it just me, or is it looking at me?		examine	npc	Jack-o'-Lantern
Might have a short temper.		examine	npc	Bran
Interesting assortment of clothes on offer...		examine	npc	Thessalia
Looks like it might have been a bear once.		examine	npc	Headless Beast (hard)
A local farmer.		examine	npc	Gordon
An experienced farmer.		examine	npc	Mary
An experienced farmer and tanner.		examine	npc	Mary
This dummy is very susceptible to any sort of combat, and functions as a wilderness monster.		examine	npc	Ornate wilderness combat dummy
This dummy is very susceptible to any sort of combat, and functions as a kalphite.		examine	npc	Ornate kalphite combat dummy
This dummy is very susceptible to any sort of combat, and functions as a kurask.		examine	npc	Ornate kurask combat dummy
This dummy is very susceptible to any sort of combat, and functions as a vampyre.		examine	npc	Ornate undead combat dummy
This dummy is very susceptible to any sort of combat, and functions as a dragon.		examine	npc	Ornate undead combat dummy
He runs the games around here.		examine	npc	Nomad
Nomad's unfortunate minion.		examine	npc	Zimberfizz
A being of unsurpassed vitality.		examine	npc	Avatar of Creation
The essence of ruination.		examine	npc	Avatar of Destruction
All that they once were has been lost to time.		examine	npc	Forgotten Soul
A spiky blue barricade.		examine	npc	Barricade
A spiky red barricade.		examine	npc	Barricade
A brightly coloured bird. It flies very quickly.		examine	npc	Bird
A strange chicken.		examine	npc	Chicken
The ghost of an ancient warrior.		examine	npc	Ancient Ghost
Not the best sled rider, poor guy.		examine	npc	Scrubfoot
A lone adventurer.		examine	npc	Garl
You would not believe your eyes if there were ten million of these.		examine	npc	Red fireflies
So smol, so anger.		examine	npc	Tiny Tempor
They seem to like the sea's salt.		examine	npc	Crab
You can't take the sky from me.		examine	npc	Green fireflies
It looks like there are some large fish shaped a lot like harpoons in the water.		examine	npc	Fishing spot
Wonder if he knows the way out?		examine	npc	Goblin
Seems to live in here. Must be cold.		examine	npc	Goblin
The water here is bubbling with activity.		examine	npc	Fishing spot
Brimming with energy...		examine	npc	Inactive spirit pool
Brimming with energy... and fish.		examine	npc	Spirit pool
Full of energised fish.		examine	npc	Tempoross
Phew, what a Tempor!		examine	npc	Tempoross
Used for storing Harpoonfish for a nearby cannon.		examine	npc	Ammunition crate
Ready to strike!		examine	npc	Lightning cloud
Captain of one of the Spirit Anglers' ships.		examine	npc	Captain Pudi
His back looks rather crooked from carrying that coffin.		examine	npc	Dampe
A zealot who has succumbed to a grizzly undeath.		examine	npc	Undead Zealot
First Mate of one of the Spirit Anglers' ships.		examine	npc	First Mate Deri
Aww... how adorable! I almost don't want to disturb him.		examine	npc	Sheep
I'm not entirely sure what that monkey is trying to achieve.		examine	npc	Cow
Keeps those fish flying.		examine	npc	Cannoneer
Perhaps the monkey confused it for a... nevermind.		examine	npc	Monkey on unicorn
Keeps things shipshape!		examine	npc	Sailor
Vacantly staring out to sea.		examine	npc	Spirit Angler
Helping in the fight against Tempoross.		examine	npc	Spirit Angler
Ferries fisherfolk south to the Spirit Anglers.		examine	npc	Ferryman Sathwood
Ferries fisherfolk north to Al Kharid.		examine	npc	Ferryman Nathwood
He used to work on the Spirit Anglers' ships.		examine	npc	Retired sailor
An individualistic angler with unusually snappy attire.		examine	npc	Gita Prymes
Skipper of the Desert Trout.		examine	npc	Taiman
Crewmember of the Desert Trout. Doesn't look too happy.		examine	npc	Koanee
Crewmember of the Desert Trout. Smells like damp pastry.		examine	npc	Timallus
Crewmember of the Desert Trout. Busy writing in a thick book.		examine	npc	Lauretta
A seasoned fisherman, turned fishmonger.		examine	npc	Ishmael
Small, troublesome, cute.		examine	npc	JalRek-Jad
He has a challenge for you.		examine	npc	TzHaar-Ket-Rak
The shadow of a shooting star.		examine	npc	Shadow
He has a keen interest in stars.		examine	npc	Dusuri
A shiny, happy star sprite.		examine	npc	Star Sprite
He guards the Shantay Pass.		examine	npc	Shantay Guard
The guardian of this ancient ruin.		examine	npc	Ancient Guardian
A shifty looking gal.		examine	npc	Willow
Looks a little down on his luck.		examine	npc	Marley
He has muscles on top of muscles.		examine	npc	Checkal
He looks like he could hold up the sky.		examine	npc	Atlas
A master of anything explosive.		examine	npc	Burntof
A shifty looking guy.		examine	npc	Marley
Looks like a pile of rubble.		examine	npc	Rubble
I wouldn't want to be around when it goes off.		examine	npc	Fuse
The last, lonely inhabitant of Camdozaal.		examine	npc	Ramarno
Pint-sized Zebak		examine	npc	Zebak
Runes are his passion.		examine	npc	Aubury
I can see some strange fish swimming around.		examine	npc	Fishing spot
This golem looks like it's been touched by chaos.		examine	npc	Chaos Golem
This rubble looks like it's been touched by chaos.		examine	npc	Rubble
This golem looks like it's been imbued with body energy.		examine	npc	Body Golem
This rubble looks like it's been imbued with body energy.		examine	npc	Rubble
This golem looks like it's been imbued with mind energy.		examine	npc	Mind Golem
This rubble looks like it's been imbued with mind energy.		examine	npc	Rubble
How long has it dwelled down here?		examine	npc	Flawed Golem
A pile of harmless rubble?		examine	npc	Rubble
A mysterious ghost.		examine	npc	Ghost
Smashin'!		examine	npc	Enormous Tentacle
She can tell you how to play board games.		examine	npc	Meredith
A different kind of barmaid.		examine	npc	Raqueel
Looks to be cleaning tables.		examine	npc	Gem
He takes gardening very seriously.		examine	npc	Gardener Jay Jr.
A man of the people.		examine	npc	Clerk
She roams free.		examine	npc	Stray dog
Freed from her torturous constraints.		examine	npc	Lil' Maiden
Smaller size, same smell.		examine	npc	Lil' Bloat
Eight legs of unparalleled loyalty.		examine	npc	Lil' Nylo
Has a lot of anger for such a small monster.		examine	npc	Lil' Sot
The prince of Yarasa.		examine	npc	Lil' Xarp
One of Verzik's slightly larger pets.		examine	npc	Nylocas Prinkipas
The only son of Lord Trobin Arceuus.		examine	npc	Asteros Arceuus
He seems to have a lot to say.		examine	npc	Martin Holt
Leader of Kourend's Royal Society.		examine	npc	Martin Holt
She seems to have a lot to say.		examine	npc	Protest Leader
He looks angry.		examine	npc	Protester
She looks angry.		examine	npc	Protester
Keeping an eye on the protest.		examine	npc	Guard
Keeps the peace.		examine	npc	Guard
Leader of the Kourend Royal Guard.		examine	npc	Commander Fullore
He has an air of authority about him.		examine	npc	Councillor Andrews
He has no authority here.		examine	npc	David Andrews
Veos' cabin boy.		examine	npc	Cabin Boy Herbert
She summons demons as a hobby.		examine	npc	Sophia Hughes
In the name of Yama, you will be judged.		examine	npc	Judge of Yama
Here comes the heat!		examine	npc	Fire Wave
Has a habit of killing people.		examine	npc	Assassin
He has a look of concern to him.		examine	npc	Councillor Orson
Oh dear... he's dead.		examine	npc	Councillor Orson
If evil had a look, this would be it.		examine	npc	Xamphur
Need a hand?		examine	npc	Phantom Hand
Once a councillor, now just a prisoner.		examine	npc	Kubec Unkar
A member of the Kourend Council.		examine	npc	Councillor Unkar
The lord of Shayzien and commander-in-chief of the Shayzien Army.		examine	npc	Lord Shiro Shayzien
The lord of Hosidius.		examine	npc	Lord Kandur Hosidius
The newly crowned ruler of Kourend.		examine	npc	King Kandur Hosidius
The lady of Lovakengj.		examine	npc	Lady Vulcana Lovakengj
Leader of Port Piscarilius.		examine	npc	Lady Shauna Piscarilius
The new ruler of Kourend.		examine	npc	King Artur Hosidius
The new lord of Hosidius. He seems a bit drunk.		examine	npc	Lord Pandur Hosidius
His family's never been especially short of food. Or drink.		examine	npc	Pandur Hosidius
She has a commanding presence.		examine	npc	Elena Hosidius
A mighty warrior.		examine	npc	Barbarian
A mighty archer.		examine	npc	Barbarian
A fearsome fighter!		examine	npc	Barbarian Warlord
The Sun Queen of Varlamore.		examine	npc	Queen Zyanyi Arkan
Guardian to the Sun Queen.		examine	npc	Kualti
Chunky pieces of ice.		examine	npc	Ice chunks
The personal assistant of Lady Vulcana Lovakengj.		examine	npc	Jorra
They don't seem up for a fight.		examine	npc	Kaht B'alam
He's got armour to sell.		examine	npc	Blair
A seller of various ranging goods.		examine	npc	Daryl
Osten's assistant. She sells the latest Shayzien fashion.		examine	npc	Robyn
Looks like he's changed a barrel or two in his time.		examine	npc	Oswald
She helps run the bar.		examine	npc	Sheryl
A soldier of Shayzien.		examine	npc	Soldier
I think he's had one too many.		examine	npc	Drunken soldier
A Shayzien soldier.		examine	npc	Soldier
She looks a bit worried.		examine	npc	Mia
An experienced gardener.		examine	npc	Elijah
A dwarven traveller.		examine	npc	Kaston
A retired old man who is immersed in his memories.		examine	npc	Old man
Leader of the Shayzien Constabulary.		examine	npc	Commissioner Anwar
A Shayzien recruitment officer.		examine	npc	Captain Bruce
A jolly Shayzien soldier.		examine	npc	Sergeant Ricardo
She loves the forest.		examine	npc	Jessie
A bandit hiding within the Shayzia Ruin.		examine	npc	Bandit
That's one nasty looking piggy.		examine	npc	Boar
Who's a good kitty?		examine	npc	Lynx
Master of the lynx.		examine	npc	Lynx Tamer
Ready to defend Kourend.		examine	npc	Soldier
The other soldiers won't be messing around with her about.		examine	npc	Sergeant
Soon he'll be able to hit a kalphite larva at 100 paces.		examine	npc	Ranger
This person is curiously looking around.		examine	npc	Farolt
The other guards won't be messing around with him about.		examine	npc	Head Guard
I wonder if she gets stuck behind fences.		examine	npc	Guard
The other guards won't be messing around with her about.		examine	npc	Head Guard
A warrior touched by darkness.		examine	npc	Dark warrior
Chief historian and curator of the Library Historical Archive.		examine	npc	Istoria
A dusty old skull.		examine	npc	Dusty Aliv
A small odd-looking spider.		examine	npc	Araxyte
A large odd-looking spider.		examine	npc	Araxyte
A very large odd-looking spider.		examine	npc	Araxyte
Owner of the Theatre of Blood.		examine	npc	Verzik Vitur
A vampyre doctor.		examine	npc	Vulcan Orvoros
A nylocas of extraordinary power.		examine	npc	Nylocas Queen
A very small nylocas.		examine	npc	Nylocas
A dangerous arachnid.		examine	npc	Nylocas Ischyros
Being excessively polite by shooting knees with his bow.		examine	npc	Guard
A menace to all fish.		examine	npc	D3ad1i F15her
He hates boars so much.		examine	npc	Boar31337Killer
That's one nasty and angry looking piggy.		examine	npc	Enraged Boar
Seems like she is taking iron ore over to the forge.		examine	npc	R0ck 5masher
Looks like the crafter of the group.		examine	npc	Regent
Ready to teach you about group storage.		examine	npc	Group Storage tutor
He can tell you about being a Group Ironman.		examine	npc	Group Ironman tutor
A mysterious hooded figure coursing with power.		examine	npc	The Sage
A disciple sent to represent Leagues.		examine	npc	League Tutor
He's a disciple of the Sage		examine	npc	Leagues Assistant
One ghost to rule them all.		examine	npc	Revenant maledictus
Imposing, volcanic and vicious.		examine	npc	TzHaar-Ket-Keh
Hero of the cave goblins!		examine	npc	Zanik
A magical scientist.		examine	npc	Oldak
The most senior goblin cleric.		examine	npc	High Priest Bighead
A skeletal goblin!		examine	npc	Skoblin
A goblin high priest, back from the grave.		examine	npc	Snothead
The gods don't quite fear this one.		examine	npc	Nexling
Even the gods fear her.		examine	npc	Nex
A mage who has mastered the art of smoke magic.		examine	npc	Fumus
A mage who has mastered the art of shadow magic.		examine	npc	Umbra
A mage who has mastered the art of blood magic.		examine	npc	Cruor
A mage who has mastered the art of ice magic.		examine	npc	Glacies
His job is to deliver important messages.		examine	npc	Messenger
She looks to have been down here a long time.		examine	npc	Ashuelot Reis
A dangerous looking spirit.		examine	npc	Spiritual Warrior
A strange and twisted demon.		examine	npc	Blood Reaver
A ghostly goblin warrior.		examine	npc	Ghost
Priest of the Ekeleshuun tribe.		examine	npc	Priest
Priest of the Narogoshuun tribe.		examine	npc	Priest
Priest of the Huzamogaarb tribe.		examine	npc	Priest
Priest of the Saragorgak tribe.		examine	npc	Priest
Priest of the Horogothgar tribe.		examine	npc	Priest
Priest of the Yurkolgokh tribe.		examine	npc	Priest
A guard wearing blue armour.		examine	npc	Guard
A guard wearing orange armour.		examine	npc	Guard
A guard wearing black armour.		examine	npc	Guard
A guard wearing white armour.		examine	npc	Guard
A guard wearing purple armour.		examine	npc	Guard
A guard wearing yellow armour.		examine	npc	Guard
A peaceful goblin.		examine	npc	Goblin
He is expounding the word of the Big High War God.		examine	npc	Preacher
Head of the Magic Guild.		examine	npc	Wizard Distentor
Not quite as great as the Great Guardian, but pretty close.		examine	npc	Greatish guardian
Your own personal abyssal horror.		examine	npc	Abyssal protector
What makes them so great? The beard, the sheer size, or the dashing personality?		examine	npc	The Great Guardian
A hopeful looking apprentice. He might have something for you.		examine	npc	Apprentice Felix
You can't tell if it's angry, sad, or both.		examine	npc	Abyssal guardian
It certainly did not skip leg day.		examine	npc	Abyssal walker
Warped by life under water, this blood-drinking denizen of the Abyss is looking vicious.		examine	npc	Abyssal leech
A catalytic rune guardian infused with a small amount of energy.		examine	npc	Weak catalytic guardian
A young-looking wizard student.		examine	npc	Rick
A catalytic rune guardian infused with a moderate amount of energy.		examine	npc	Medium catalytic guardian
A catalytic rune guardian infused with a high amount of energy.		examine	npc	Strong catalytic guardian
A catalytic rune guardian infused with an immense amount of energy.		examine	npc	Overcharged catalytic guardian
An elemental rune guardian infused with a small amount of energy.		examine	npc	Weak elemental guardian
An elemental rune guardian infused with a moderate amount of energy.		examine	npc	Medium elemental guardian
An elemental rune guardian infused with a high amount of energy.		examine	npc	Strong elemental guardian
An elemental rune guardian infused with an immense amount of energy.		examine	npc	Overcharged elemental guardian
Archmage of the Order of Wizards.		examine	npc	Archmage Sedridor
An out of place wizard.		examine	npc	Wizard Persten
An expert on teleportation magic.		examine	npc	Wizard Persten
An excited looking apprentice.		examine	npc	Apprentice Tamara
A prideful looking apprentice.		examine	npc	Apprentice Cordelia
A hopeful looking apprentice.		examine	npc	Apprentice Felix
A strange shadow.		examine	npc	Menaphite Shadow
A distinct looking giant.		examine	npc	Hill Giant
A giant with a strong will.		examine	npc	Kovac
A spy from Al Kharid.		examine	npc	Maisa
An ancient spirit.		examine	npc	Spirit
A holy scarab man.		examine	npc	High Priest of Scabaras
A powerful scabarite warrior.		examine	npc	Champion of Scabaras
A rift of shadows.		examine	npc	Shadow Rift
A shifty looking chap.		examine	npc	Selim
A servant of the Devourer.		examine	npc	Menaphite Akh
Head of the Menaphos Guards.		examine	npc	Coenus
Adviser to Pharaoh Kemesis.		examine	npc	Jabari
The mysterious ruler of Menaphos.		examine	npc	Pharaoh Kemesis
A guard of Menaphos.		examine	npc	Menaphite Guard
That's one big croc!		examine	npc	Crocodile
They seem to be in some sort of trance.		examine	npc	Menaphite Guard
They don't look great.		examine	npc	Head Menaphite Guard
A citizen of Menaphos.		examine	npc	Citizen
That mining must be hard work.		examine	npc	Citizen
Lady Keli's head guard.		examine	npc	Joe
An infamous bandit.		examine	npc	Lady Keli
A young prince.		examine	npc	Prince Ali
An obnoxious, overgrown insect.		examine	npc	Locust
A very smelly frog.		examine	npc	Plague frog
I might give the burgers a miss in this town.		examine	npc	Plague cow
I don't fancy eating any part of this.		examine	npc	Plague cow
It's a sick-looking cow.		examine	npc	Plague cow
A demi-goddess with a penchant for destruction.		examine	npc	Amascut
Working hard or hardly working?		examine	npc	Worker
A dedicated follower of fashion.		examine	npc	Raetul
He must run this place.		examine	npc	Lanthus
A wooden stool with a cat sleeping peacefully. You don't want to disturb him sleeping.		examine	npc	Hannibal
A tiny automaton imbued with a trace of Tumeken's power.		examine	npc	Tumeken's Guardian
A tiny automaton imbued with a trace of Elidinis' power.		examine	npc	Elidinis' Guardian
Tumeken's avatar of companionship.		examine	npc	Apmeken
Tumeken's avatar of resourcefulness.		examine	npc	Crondis
He wants everyone to feel comfortable showing their own colours. Just like a rainbow!		examine	npc	Gilbert
Tumeken's avatar of isolation.		examine	npc	Scabaras
Looks fairly strong for a guy his size.		examine	npc	Arena Guard Fronk
He keeps order around the Arena.		examine	npc	Arena Guard Nikkolas
He smells weirdly of lemons.		examine	npc	Arena Guard Fawry
You would struggle to get her attention.		examine	npc	Arena Guard Yon
I would not mess with her.		examine	npc	Arena Guard Drakno
Tried a career in merching but ended up here.		examine	npc	Arena Guard Rachi
When he's not a Arena Guard he likes to visit the mountains.		examine	npc	Arena Guard Joby
Keeps order around the Arena.		examine	npc	Arena Guard Beni
Suzzy, your guide to 1v1 Tournaments.		examine	npc	1v1 Tournament Guide
Exsbo, Your guide to Duels.		examine	npc	Duel Guide
Repairman for hire.		examine	npc	Chris
Fighting in the Emir's Arena.		examine	npc	Fighter
Tumeken's avatar of health.		examine	npc	Het
A long-dead pharaoh.		examine	npc	Osmumten
A long-dead spirit.		examine	npc	Spirit
He's here to help.		examine	npc	Helpful Spirit
The all-powerful Devourer.		examine	npc	Amascut
This isn't really the most convenient time to be under attack!		examine	npc	Scarab
Looks pretty solid.		examine	npc	Obelisk
It needs a lot more water.		examine	npc	Palm of Resourcefulness
It needs more water.		examine	npc	Palm of Resourcefulness
It needs a bit more water.		examine	npc	Palm of Resourcefulness
A healthy and nourished palm.		examine	npc	Palm of Resourcefulness
It looks to be glimmering slightly.		examine	npc	Het's Seal (protected)
The cracks are starting to show.		examine	npc	Het's Seal (weakened)
A magical orb.		examine	npc	Orb of Darkness
An undead baboon brawler.		examine	npc	Baboon Brawler
An undead baboon thrower.		examine	npc	Baboon Thrower
An undead baboon mage.		examine	npc	Baboon Mage
An undead baboon shaman.		examine	npc	Baboon Shaman
An undead volatile baboon.		examine	npc	Volatile Baboon
An undead cursed baboon.		examine	npc	Cursed Baboon
An undead baboon thrall.		examine	npc	Baboon Thrall
The cursed mother.		examine	npc	Kephri
A buzzing mass of angry scarabs.		examine	npc	Scarab Swarm
One of Kephri's false children.		examine	npc	Soldier Scarab
A tiny annoying scarab.		examine	npc	Agile Scarab
Looks gross.		examine	npc	Egg
A big gluttonous croc.		examine	npc	Zebak
He seems a tad upset.		examine	npc	Zebak
A big dead croc.		examine	npc	Zebak
Doesn't look tasty.		examine	npc	Jug
This must be a choking hazard.		examine	npc	Boulder
Wet.		examine	npc	Wave
Wet and bloody.		examine	npc	Bloody Wave
Better stay well away from this.		examine	npc	Crocodile
What?		examine	npc	Blood Cloud
Wait... what?		examine	npc	Blood Cloud
An ancient automaton imbued with the power of Elidinis.		examine	npc	Elidinis' Warden
An ancient automaton imbued with the power of Tumeken.		examine	npc	Tumeken's Warden
An ancient body of power.		examine	npc	Obelisk
A deadly apparition.		examine	npc	Phantom
The heart of an ancient automaton.		examine	npc	Core
A throbbing energy source.		examine	npc	Energy Siphon
A phantom of Zebak.		examine	npc	Zebak's Phantom
A phantom of Ba-Ba.		examine	npc	Ba-Ba's Phantom
A phantom of Kephri.		examine	npc	Kephri's Phantom
A phantom of Akkha.		examine	npc	Akkha's Phantom
A big ol' monke.		examine	npc	Ba-Ba
An undead baboon.		examine	npc	Baboon
I should stop examining this and get out of the way!		examine	npc	Boulder
This place needs a clean...		examine	npc	Rubble
A manifestation of vengeance.		examine	npc	Akkha
A shadow of vengeance.		examine	npc	Akkha's Shadow
A well equipped camel.		examine	npc	Bank Camel
Maybe they have something for you.		examine	npc	Messenger
Small, but still strong.		examine	npc	Akkhito
Her mother's daughter. Fond of bananas.		examine	npc	Babi
The tiniest bug can still make worlds fall over.		examine	npc	Kephriti
Chomp.		examine	npc	Zebo
She's a big fan of adventuring.		examine	npc	Eliza
Enjoying the spooky season.		examine	npc	Costumed child
Spooky!		examine	npc	Ghost
Really embracing the spooky spirit!		examine	npc	Generous Treater
All dressed up and ready for some treats!		examine	npc	Spooky dog
A fortune-teller.		examine	npc	Aris
Sami the discount animal seller.		examine	npc	Sami the Camel Man
A foul tempered, ugly, lumpy, yellow horse prone to spitting.		examine	npc	Jasim the Camel
She tries to keep order around here. Her bizarre uniform isn't helping.		examine	npc	Guard
She's studying to be a guard.		examine	npc	Trainee Guard
She grows the crops in this area.		examine	npc	Farmer
She tries to keep order around here.		examine	npc	Guard
A dedicated Guthixian. She stares back at you.		examine	npc	Madam Sikaro
She looks mad that her forest has died.		examine	npc	Artio
I wonder if it's venomous...		examine	npc	Spindel
It's more scared of you than you are of it... right?		examine	npc	Venenatis' Spiderling
An oversized grub with arms.		examine	npc	Muphin
She looks mistreated and weak.		examine	npc	Slave
She looks wealthy.		examine	npc	Lady Servil
He looks worse for wear.		examine	npc	Sammy Servil
He doesn't look good.		examine	npc	Justin Servil
On special duty to protect the Carnillean family.		examine	npc	Guard
A member of the Khazard Army.		examine	npc	Evelot
The new leader of the Hazeel Cult.		examine	npc	Clivet
A dangerous-looking Mahjarrat.		examine	npc	Hazeel
An odd-looking troll.		examine	npc	Big Fish
A creature of nightmares.		examine	npc	Strange Creature
He's not what you'd call attractive.		examine	npc	Jhallan
A soldier in the Khazard Army.		examine	npc	Khazard Soldier
A senior member of the Khazard Army.		examine	npc	Captain Malleta
A sergeant in the Khazard Army.		examine	npc	Sergeant Raymond
Imagination gone wild.		examine	npc	Phantom Muspah
That's Sir Ceril Carnillean to you.		examine	npc	Ceril Carnillean
The Carnillean family butler.		examine	npc	Butler Jones
The former Carnillean family butler.		examine	npc	Jones
Leader of the Hazeel Cult.		examine	npc	Alomone
A shifty-looking cultist.		examine	npc	Clivet
The Carnillean family's pet dog.		examine	npc	Scruffy
Head of the Carnillean household.		examine	npc	Ceril Carnillean
The seller of tea in this fine oasis.		examine	npc	Ali the Tea Seller
A knight of Saradomin.		examine	npc	Morgiana
A corrupted warrior of Fort Daimon.		examine	npc	Corrupted Warrior
A sweet girl who doesn't speak much.		examine	npc	Suzie
A corrupted warrior of Fort Daimon - a place of cut-throat hand-to-hand combat.		examine	npc	Corrupted Warrior
A strange bush with pollen-rich flowers.		examine	npc	Flowering bush (Lilac)
A white knight sent to oversee the construction of the Oldschool Museum.		examine	npc	Sir Pear Visor
A strange, fruit producting bush.		examine	npc	Strange bush (Lilac)
The shadow of a dragon flying above.		examine	npc	Shadow
Born in the shadows.		examine	npc	Wisp
A tiny headless executioner.		examine	npc	Butch
Better keep an eye on this one.		examine	npc	Baron
A small creature deformed by the Abyss.		examine	npc	Lil'viathan
Hardened by the cutthroat world of archaeology.		examine	npc	Asgarnia Smith
