english	translation	category	sub_category	source
Revitalising idol schematic		name	item	Revitalising idol schematic
Shadow blocker schematic		name	item	Shadow blocker schematic
Basic shadow torch schematic		name	item	Basic shadow torch schematic
Superior shadow torch schematic		name	item	Superior shadow torch schematic
Perfected shadow torch schematic		name	item	Perfected shadow torch schematic
Potion note		name	item	Potion note
Korbal herb		name	item	Korbal herb
Argian berries		name	item	Argian berries
Unfinished serum		name	item	Unfinished serum
Strangler serum		name	item	Strangler serum
Detonator		name	item	Detonator
Tatty page		name	item	Tatty page
Mucky note		name	item	Mucky note
Charged cell		name	item	Charged cell
Vardorvis' medallion		name	item	Vardorvis' medallion
Perseriya's medallion		name	item	Perseriya's medallion
Sucellus' medallion		name	item	Sucellus' medallion
Whisperer's medallion		name	item	Whisperer's medallion
Ancient lamp		name	item	Ancient lamp
Dr banikan		name	item	Dr banikan
Prisoner's letter		name	item	Prisoner's letter
Diamond key		name	item	Diamond key
Dragonstone key		name	item	Dragonstone key
Onyx key		name	item	Onyx key
Rations		name	item	Rations
Requisition note		name	item	Requisition note
Grid note		name	item	Grid note
Code converter		name	item	Code converter
Magic lantern		name	item	Magic lantern
Strange slider		name	item	Strange slider
Library note		name	item	Library note
Warning letter		name	item	Warning letter
Odd key		name	item	Odd key
Orders note		name	item	Orders note
Refugees note		name	item	Refugees note
Request note		name	item	Request note
Prayer note		name	item	Prayer note
Thank you note		name	item	Thank you note
Protest note		name	item	Protest note
Evacuation note		name	item	Evacuation note
Old tablet		name	item	Old tablet
Damp tablet		name	item	Damp tablet
Slimy key		name	item	Slimy key
Scarred scraps		name	item	Scarred scraps
Withered note		name	item	Withered note
Earth nerve		name	item	Earth nerve
Water nerve		name	item	Water nerve
Fire nerve		name	item	Fire nerve
Air nerve		name	item	Air nerve
Mind nerve		name	item	Mind nerve
Soul nerve		name	item	Soul nerve
Nature nerve		name	item	Nature nerve
Smoke nerve		name	item	Smoke nerve
Blood nerve		name	item	Blood nerve
Law nerve		name	item	Law nerve
Cosmic nerve		name	item	Cosmic nerve
Astral nerve		name	item	Astral nerve
Wrath nerve		name	item	Wrath nerve
Dust nerve		name	item	Dust nerve
Steam nerve		name	item	Steam nerve
Lava nerve		name	item	Lava nerve
Abyssal observations		name	item	Abyssal observations
Crimson fibre		name	item	Crimson fibre
Radiant fibre		name	item	Radiant fibre
Illuminating lure		name	item	Illuminating lure
Slimy tablet		name	item	Slimy tablet
Gooey note		name	item	Gooey note
Stink bomb		name	item	Stink bomb
Blood ancient sceptre (l)		name	item	Blood ancient sceptre (l)
Ice ancient sceptre (l)		name	item	Ice ancient sceptre (l)
Smoke ancient sceptre (l)		name	item	Smoke ancient sceptre (l)
Shadow ancient sceptre (l)		name	item	Shadow ancient sceptre (l)
Sigil of sustenance		name	item	Sigil of sustenance
Sigil of hoarding		name	item	Sigil of hoarding
Sigil of the alchemaniac		name	item	Sigil of the alchemaniac
Sigil of the hunter		name	item	Sigil of the hunter
Sigil of resistance		name	item	Sigil of resistance
Sigil of agile fortune		name	item	Sigil of agile fortune
Sigil of the food master		name	item	Sigil of the food master
Sigil of the well-fed		name	item	Sigil of the well-fed
Sigil of the infernal chef		name	item	Sigil of the infernal chef
Sigil of the infernal smith		name	item	Sigil of the infernal smith
Sigil of the lightbearer		name	item	Sigil of the lightbearer
Sigil of the bloodhound		name	item	Sigil of the bloodhound
Sigil of precision		name	item	Sigil of precision
Sigil of the augmented thrall		name	item	Sigil of the augmented thrall
Sigil of faith		name	item	Sigil of faith
Sigil of titanium		name	item	Sigil of titanium
Sigil of the ninja		name	item	Sigil of the ninja
Sigil of woodcraft		name	item	Sigil of woodcraft
Corrupted voidwaker		name	item	Corrupted voidwaker
Corrupted dragon claws		name	item	Corrupted dragon claws
Corrupted armadyl godsword		name	item	Corrupted armadyl godsword
Corrupted twisted bow		name	item	Corrupted twisted bow
Corrupted scythe of vitur		name	item	Corrupted scythe of vitur
Corrupted scythe of vitur (uncharged)		name	item	Corrupted scythe of vitur (uncharged)
Corrupted tumeken's shadow		name	item	Corrupted tumeken's shadow
Corrupted tumeken's shadow (uncharged)		name	item	Corrupted tumeken's shadow (uncharged)
Quest lamp		name	item	Quest lamp
Trinket of vengeance		name	item	Trinket of vengeance
Trinket of fairies		name	item	Trinket of fairies
Trinket of advanced weaponry		name	item	Trinket of advanced weaponry
Trinket of undead		name	item	Trinket of undead
Strongroom key		name	item	Strongroom key
Crystal chime seed		name	item	Crystal chime seed
Crystal chime		name	item	Crystal chime
Yewnock's notes		name	item	Yewnock's notes
Warped sceptre (uncharged)		name	item	Warped sceptre (uncharged)
Warped sceptre		name	item	Warped sceptre
Magic lamp (strength)		name	item	Magic lamp (strength)
Magic lamp (slayer)		name	item	Magic lamp (slayer)
Magic lamp (thieving)		name	item	Magic lamp (thieving)
Magic lamp (magic)		name	item	Magic lamp (magic)
Tainted essence chunk		name	item	Tainted essence chunk
Warped extract		name	item	Warped extract
Twisted extract		name	item	Twisted extract
Mangled extract		name	item	Mangled extract
Scarred extract		name	item	Scarred extract
Cobweb cape		name	item	Cobweb cape
Spider hat		name	item	Spider hat
Cape pouch		name	item	Cape pouch
Pheasant cape		name	item	Pheasant cape
Pheasant boots		name	item	Pheasant boots
Pheasant hat		name	item	Pheasant hat
Pheasant legs		name	item	Pheasant legs
Pheasant tail feathers		name	item	Pheasant tail feathers
Fox whistle		name	item	Fox whistle
Sawmill voucher		name	item	Sawmill voucher
Twitcher's gloves		name	item	Twitcher's gloves
Smoker fuel		name	item	Smoker fuel
Smoker canister		name	item	Smoker canister
Packed mulch		name	item	Packed mulch
Crystal charm		name	item	Crystal charm
Petal circlet		name	item	Petal circlet
Petal garland		name	item	Petal garland
Padded spoon		name	item	Padded spoon
Egg cushion		name	item	Egg cushion
Pheasant egg		name	item	Pheasant egg
Golden pheasant egg		name	item	Golden pheasant egg
Trap disarmer		name	item	Trap disarmer
Trap disarmer blueprint		name	item	Trap disarmer blueprint
Pheasant		name	item	Pheasant
Web cloak		name	item	Web cloak
Fancier boots		name	item	Fancier boots
Sturdy beehive parts		name	item	Sturdy beehive parts
Beehive (style 1)		name	item	Beehive (style 1)
Beehive (style 2)		name	item	Beehive (style 2)
Dinh's blazing bulwark		name	item	Dinh's blazing bulwark
Trailblazer reloaded bulwark ornament kit		name	item	Trailblazer reloaded bulwark ornament kit
Blazing blowpipe (empty)		name	item	Blazing blowpipe (empty)
Blazing blowpipe		name	item	Blazing blowpipe
Trailblazer reloaded blowpipe ornament kit		name	item	Trailblazer reloaded blowpipe ornament kit
Trailblazer reloaded alchemy scroll		name	item	Trailblazer reloaded alchemy scroll
Trailblazer reloaded vengeance scroll		name	item	Trailblazer reloaded vengeance scroll
Trailblazer reloaded death scroll		name	item	Trailblazer reloaded death scroll
Trailblazer reloaded banner		name	item	Trailblazer reloaded banner
Trailblazer reloaded home teleport scroll		name	item	Trailblazer reloaded home teleport scroll
Trailblazer reloaded rejuvenation pool scroll		name	item	Trailblazer reloaded rejuvenation pool scroll
Trailblazer reloaded rejuvenation pool		name	item	Trailblazer reloaded rejuvenation pool
Trailblazer reloaded headband (t1)		name	item	Trailblazer reloaded headband (t1)
Trailblazer reloaded top (t1)		name	item	Trailblazer reloaded top (t1)
Trailblazer reloaded trousers (t1)		name	item	Trailblazer reloaded trousers (t1)
Trailblazer reloaded boots (t1)		name	item	Trailblazer reloaded boots (t1)
Trailblazer reloaded headband (t2)		name	item	Trailblazer reloaded headband (t2)
Trailblazer reloaded top (t2)		name	item	Trailblazer reloaded top (t2)
Trailblazer reloaded trousers (t2)		name	item	Trailblazer reloaded trousers (t2)
Trailblazer reloaded boots (t2)		name	item	Trailblazer reloaded boots (t2)
Trailblazer reloaded headband (t3)		name	item	Trailblazer reloaded headband (t3)
Trailblazer reloaded top (t3)		name	item	Trailblazer reloaded top (t3)
Trailblazer reloaded trousers (t3)		name	item	Trailblazer reloaded trousers (t3)
Trailblazer reloaded boots (t3)		name	item	Trailblazer reloaded boots (t3)
Trailblazer reloaded torch		name	item	Trailblazer reloaded torch
Trailblazer reloaded dragon trophy		name	item	Trailblazer reloaded dragon trophy
Trailblazer reloaded rune trophy		name	item	Trailblazer reloaded rune trophy
Trailblazer reloaded adamant trophy		name	item	Trailblazer reloaded adamant trophy
Trailblazer reloaded mithril trophy		name	item	Trailblazer reloaded mithril trophy
Trailblazer reloaded steel trophy		name	item	Trailblazer reloaded steel trophy
Trailblazer reloaded iron trophy		name	item	Trailblazer reloaded iron trophy
Trailblazer reloaded bronze trophy		name	item	Trailblazer reloaded bronze trophy
Globetrotter pendant		name	item	Globetrotter pendant
Banker's note		name	item	Banker's note
Guardian horn		name	item	Guardian horn
Sage's greaves		name	item	Sage's greaves
Sage's axe		name	item	Sage's axe
Ruinous powers		name	item	Ruinous powers
Trailblazer reloaded relic hunter (t1) armour set		name	item	Trailblazer reloaded relic hunter (t1) armour set
Trailblazer reloaded relic hunter (t2) armour set		name	item	Trailblazer reloaded relic hunter (t2) armour set
Trailblazer reloaded relic hunter (t3) armour set		name	item	Trailblazer reloaded relic hunter (t3) armour set
Icy jumper		name	item	Icy jumper
Snowglobe helmet		name	item	Snowglobe helmet
Kourend castle teleport		name	item	Kourend castle teleport
Bone mace		name	item	Bone mace
Bone shortbow		name	item	Bone shortbow
Bone staff		name	item	Bone staff
Scurrius' spine		name	item	Scurrius' spine
Scurry		name	item	Scurry
Bottle		name	item	Bottle
Bottle of mist		name	item	Bottle of mist
Imbued barronite		name	item	Imbued barronite
Shield of arrav		name	item	Shield of arrav
List of elders		name	item	List of elders
Elias white		name	item	Elias white
Zombie axe		name	item	Zombie axe
Broken zombie axe		name	item	Broken zombie axe
Granite tablet		name	item	Granite tablet
Slate tablet		name	item	Slate tablet
Shale tablet		name	item	Shale tablet
Wealthy citizen		name	item	Wealthy citizen
Lesser nagua		name	item	Lesser nagua
Civitas illa fortis teleport		name	item	Civitas illa fortis teleport
Dizana's quiver (broken)		name	item	Dizana's quiver (broken)
Blessed dizana's quiver (broken)		name	item	Blessed dizana's quiver (broken)
Dizana's max cape (broken)		name	item	Dizana's max cape (broken)
Immature tecu salamander		name	item	Immature tecu salamander
Tecu salamander		name	item	Tecu salamander
Irit tar		name	item	Irit tar
Sunlight moth		name	item	Sunlight moth
Moonlight moth		name	item	Moonlight moth
Pyre fox		name	item	Pyre fox
Embertailed jerboa		name	item	Embertailed jerboa
Sunlight antelope		name	item	Sunlight antelope
Moonlight antelope		name	item	Moonlight antelope
Hunters' sunlight crossbow		name	item	Hunters' sunlight crossbow
Sunlight antler bolts		name	item	Sunlight antler bolts
Moonlight antler bolts		name	item	Moonlight antler bolts
Sunlight antler		name	item	Sunlight antler
Moonlight antler		name	item	Moonlight antler
Wyrmling bones		name	item	Wyrmling bones
Dizana's max cape		name	item	Dizana's max cape
Dizana's max hood		name	item	Dizana's max hood
Dizana's max cape (l)		name	item	Dizana's max cape (l)
Tonalztics of ralos (uncharged)		name	item	Tonalztics of ralos (uncharged)
Tonalztics of ralos		name	item	Tonalztics of ralos
Sunfire splinters		name	item	Sunfire splinters
Sunfire rune		name	item	Sunfire rune
Searing page		name	item	Searing page
Sunfire fanatic helm		name	item	Sunfire fanatic helm
Sunfire fanatic cuirass		name	item	Sunfire fanatic cuirass
Sunfire fanatic chausses		name	item	Sunfire fanatic chausses
Echo crystal		name	item	Echo crystal
Echo boots		name	item	Echo boots
Dizana's quiver (uncharged)		name	item	Dizana's quiver (uncharged)
Dizana's quiver (uncharged) (l)		name	item	Dizana's quiver (uncharged) (l)
Dizana's quiver		name	item	Dizana's quiver
Dizana's quiver (l)		name	item	Dizana's quiver (l)
Blessed dizana's quiver		name	item	Blessed dizana's quiver
Blessed dizana's quiver (l)		name	item	Blessed dizana's quiver (l)
Scrawled poem		name	item	Scrawled poem
Smol heredit		name	item	Smol heredit
Quetzin		name	item	Quetzin
Enchanted water talisman		name	item	Enchanted water talisman
Enchanted earth talisman		name	item	Enchanted earth talisman
Infused water talisman		name	item	Infused water talisman
Infused earth talisman		name	item	Infused earth talisman
Building supplies		name	item	Building supplies
Moss lizard tail		name	item	Moss lizard tail
Bream scales		name	item	Bream scales
Varlamore invitation		name	item	Varlamore invitation
Varlamore crest		name	item	Varlamore crest
Incriminating letter		name	item	Incriminating letter
Quetzal feed		name	item	Quetzal feed
Stolen amulet		name	item	Stolen amulet
Knight of varlamore		name	item	Knight of varlamore
Smooth leaf		name	item	Smooth leaf
Sticky leaf		name	item	Sticky leaf
Makeshift poultice		name	item	Makeshift poultice
Fur sample		name	item	Fur sample
Trimmed fur		name	item	Trimmed fur
Fox's report		name	item	Fox's report
Love letter		name	item	Love letter
Plushy		name	item	Plushy
Blue moon spear		name	item	Blue moon spear
Atlatl dart		name	item	Atlatl dart
Dual macuahuitl		name	item	Dual macuahuitl
Eclipse atlatl		name	item	Eclipse atlatl
Eclipse moon chestplate		name	item	Eclipse moon chestplate
Eclipse moon tassets		name	item	Eclipse moon tassets
Eclipse moon helm		name	item	Eclipse moon helm
Blue moon chestplate		name	item	Blue moon chestplate
Blue moon tassets		name	item	Blue moon tassets
Blue moon helm		name	item	Blue moon helm
Blood moon chestplate		name	item	Blood moon chestplate
Blood moon tassets		name	item	Blood moon tassets
Blood moon helm		name	item	Blood moon helm
Eclipse moon chestplate (broken)		name	item	Eclipse moon chestplate (broken)
Eclipse moon tassets (broken)		name	item	Eclipse moon tassets (broken)
Eclipse moon helm (broken)		name	item	Eclipse moon helm (broken)
Blue moon chestplate (broken)		name	item	Blue moon chestplate (broken)
Blue moon tassets (broken)		name	item	Blue moon tassets (broken)
Blue moon helm (broken)		name	item	Blue moon helm (broken)
Blood moon chestplate (broken)		name	item	Blood moon chestplate (broken)
Blood moon tassets (broken)		name	item	Blood moon tassets (broken)
Blood moon helm (broken)		name	item	Blood moon helm (broken)
Raw moss lizard		name	item	Raw moss lizard
Cooked moss lizard		name	item	Cooked moss lizard
Moonlight grub		name	item	Moonlight grub
Moonlight grub paste		name	item	Moonlight grub paste
Moonlight potion(4)		name	item	Moonlight potion(4)
Moonlight potion(3)		name	item	Moonlight potion(3)
Moonlight potion(2)		name	item	Moonlight potion(2)
Moonlight potion(1)		name	item	Moonlight potion(1)
Sulphur blades		name	item	Sulphur blades
Sulphurous essence		name	item	Sulphurous essence
Calcified deposit		name	item	Calcified deposit
Calcified moth		name	item	Calcified moth
Not meat		name	item	Not meat
Raw barb-tailed kebbit		name	item	Raw barb-tailed kebbit
Raw wild kebbit		name	item	Raw wild kebbit
Raw dashing kebbit		name	item	Raw dashing kebbit
Raw pyre fox		name	item	Raw pyre fox
Raw moonlight antelope		name	item	Raw moonlight antelope
Raw sunlight antelope		name	item	Raw sunlight antelope
Raw graahk		name	item	Raw graahk
Raw larupia		name	item	Raw larupia
Raw kyatt		name	item	Raw kyatt
Cooked wild kebbit		name	item	Cooked wild kebbit
Cooked barb-tailed kebbit		name	item	Cooked barb-tailed kebbit
Cooked dashing kebbit		name	item	Cooked dashing kebbit
Cooked pyre fox		name	item	Cooked pyre fox
Cooked sunlight antelope		name	item	Cooked sunlight antelope
Cooked moonlight antelope		name	item	Cooked moonlight antelope
Cooked larupia		name	item	Cooked larupia
Cooked graahk		name	item	Cooked graahk
Cooked kyatt		name	item	Cooked kyatt
Burnt kebbit		name	item	Burnt kebbit
Burnt large beast		name	item	Burnt large beast
Burnt antelope		name	item	Burnt antelope
Burnt fox meat		name	item	Burnt fox meat
Fox fur		name	item	Fox fur
Jerboa tail		name	item	Jerboa tail
Sunlight antelope antler		name	item	Sunlight antelope antler
Moonlight antelope antler		name	item	Moonlight antelope antler
Moonlight antelope fur		name	item	Moonlight antelope fur
Sunlight antelope fur		name	item	Sunlight antelope fur
Sapphire glacialis mix (2)		name	item	Sapphire glacialis mix (2)
Snowy knight mix (2)		name	item	Snowy knight mix (2)
Ruby harvest mix (2)		name	item	Ruby harvest mix (2)
Black warlock mix (2)		name	item	Black warlock mix (2)
Sunlight moth mix (2)		name	item	Sunlight moth mix (2)
Moonlight moth mix (2)		name	item	Moonlight moth mix (2)
Sapphire glacialis mix (1)		name	item	Sapphire glacialis mix (1)
Snowy knight mix (1)		name	item	Snowy knight mix (1)
Ruby harvest mix (1)		name	item	Ruby harvest mix (1)
Black warlock mix (1)		name	item	Black warlock mix (1)
Sunlight moth mix (1)		name	item	Sunlight moth mix (1)
Moonlight moth mix (1)		name	item	Moonlight moth mix (1)
Raw bream		name	item	Raw bream
Cooked bream		name	item	Cooked bream
Jaguar fur		name	item	Jaguar fur
Chinchompa tuft		name	item	Chinchompa tuft
Tailfeathers		name	item	Tailfeathers
Kebbity tuft		name	item	Kebbity tuft
Blue butterfly wing		name	item	Blue butterfly wing
Swamp lizard claw		name	item	Swamp lizard claw
Larupia ear		name	item	Larupia ear
White butterfly wing		name	item	White butterfly wing
Large jerboa tail		name	item	Large jerboa tail
Graahk horn spur		name	item	Graahk horn spur
Black butterfly wing		name	item	Black butterfly wing
Orange salamander claw		name	item	Orange salamander claw
Kyatt tooth chip		name	item	Kyatt tooth chip
Fox fluff		name	item	Fox fluff
Red salamander claw		name	item	Red salamander claw
Red chinchompa tuft		name	item	Red chinchompa tuft
Antelope hoof shard		name	item	Antelope hoof shard
Sunlight moth wing		name	item	Sunlight moth wing
Salamander claw		name	item	Salamander claw
Herby tuft		name	item	Herby tuft
Moonlight moth wing		name	item	Moonlight moth wing
Hunters' loot sack (basic)		name	item	Hunters' loot sack (basic)
Hunters' loot sack (adept)		name	item	Hunters' loot sack (adept)
Hunters' loot sack (expert)		name	item	Hunters' loot sack (expert)
Hunters' loot sack (master)		name	item	Hunters' loot sack (master)
Hunters' loot sack		name	item	Hunters' loot sack
Basic quetzal whistle blueprint		name	item	Basic quetzal whistle blueprint
Enhanced quetzal whistle blueprint		name	item	Enhanced quetzal whistle blueprint
Perfected quetzal whistle blueprint		name	item	Perfected quetzal whistle blueprint
Torn enhanced quetzal whistle blueprint		name	item	Torn enhanced quetzal whistle blueprint
Torn perfected quetzal whistle blueprint		name	item	Torn perfected quetzal whistle blueprint
Guild hunter headwear		name	item	Guild hunter headwear
Guild hunter top		name	item	Guild hunter top
Guild hunter legs		name	item	Guild hunter legs
Guild hunter boots		name	item	Guild hunter boots
Basic quetzal whistle		name	item	Basic quetzal whistle
Enhanced quetzal whistle		name	item	Enhanced quetzal whistle
Perfected quetzal whistle		name	item	Perfected quetzal whistle
Trapper's tipple		name	item	Trapper's tipple
Mixed hide top		name	item	Mixed hide top
Mixed hide legs		name	item	Mixed hide legs
Mixed hide boots		name	item	Mixed hide boots
Mixed hide cape		name	item	Mixed hide cape
Mixed hide base		name	item	Mixed hide base
Small meat pouch		name	item	Small meat pouch
Large meat pouch		name	item	Large meat pouch
Small fur pouch		name	item	Small fur pouch
Medium fur pouch		name	item	Medium fur pouch
Large fur pouch		name	item	Large fur pouch
Hunter's spear		name	item	Hunter's spear
Huntsman's kit		name	item	Huntsman's kit
Hunter spear tips		name	item	Hunter spear tips
Tattered request note		name	item	Tattered request note
Guild history excerpt		name	item	Guild history excerpt
Apatura's note		name	item	Apatura's note
Apatura's key		name	item	Apatura's key
House keys		name	item	House keys
Valuables		name	item	Valuables
Blessed bone statuette		name	item	Blessed bone statuette
Blessed bones		name	item	Blessed bones
Blessed bat bones		name	item	Blessed bat bones
Blessed big bones		name	item	Blessed big bones
Blessed zogre bones		name	item	Blessed zogre bones
Blessed babydragon bones		name	item	Blessed babydragon bones
Blessed babywyrm bones		name	item	Blessed babywyrm bones
Blessed dragon bones		name	item	Blessed dragon bones
Blessed lava dragon bones		name	item	Blessed lava dragon bones
Blessed wyvern bones		name	item	Blessed wyvern bones
Blessed superior dragon bones		name	item	Blessed superior dragon bones
Blessed wyrm bones		name	item	Blessed wyrm bones
Blessed drake bones		name	item	Blessed drake bones
Blessed hydra bones		name	item	Blessed hydra bones
Blessed fayrg bones		name	item	Blessed fayrg bones
Blessed raurg bones		name	item	Blessed raurg bones
Blessed ourg bones		name	item	Blessed ourg bones
Sun-kissed bones		name	item	Sun-kissed bones
Blessed bone shards		name	item	Blessed bone shards
Jug of sunfire wine		name	item	Jug of sunfire wine
Jug of blessed sunfire wine		name	item	Jug of blessed sunfire wine
Jug of blessed wine		name	item	Jug of blessed wine
Token		name	item	Token
A nice key		name	item	A nice key
Sunbeam ale		name	item	Sunbeam ale
Steamforge brew		name	item	Steamforge brew
Eclipse red		name	item	Eclipse red
Moon-lite		name	item	Moon-lite
Sun-shine		name	item	Sun-shine
Sunfire fanatic armour set		name	item	Sunfire fanatic armour set
Herbalist's notes		name	item	Herbalist's notes
Chef's notes		name	item	Chef's notes
Book of egg		name	item	Book of egg
Egg priest robe		name	item	Egg priest robe
Egg priest robe top		name	item	Egg priest robe top
Egg priest necklace		name	item	Egg priest necklace
Egg priest mitre		name	item	Egg priest mitre
Imbued mage arena cape		name	item	Imbued mage arena cape
Zombie pirate key		name	item	Zombie pirate key
Teleport anchoring scroll		name	item	Teleport anchoring scroll
Adamant seeds		name	item	Adamant seeds
Wilderness agility ticket		name	item	Wilderness agility ticket
Small meat pouch (open)		name	item	Small meat pouch (open)
Large meat pouch (open)		name	item	Large meat pouch (open)
Small fur pouch (open)		name	item	Small fur pouch (open)
Medium fur pouch (open)		name	item	Medium fur pouch (open)
Large fur pouch (open)		name	item	Large fur pouch (open)
Brimhaven voucher		name	item	Brimhaven voucher
Agility xp		name	item	Agility xp
Graceful recolour		name	item	Graceful recolour
Cursed amulet of magic		name	item	Cursed amulet of magic
Rainbow cape		name	item	Rainbow cape
Colourful cape		name	item	Colourful cape
Rainbow crown shirt		name	item	Rainbow crown shirt
Colourful crown shirt		name	item	Colourful crown shirt
Armadyl communiqué		name	item	Armadyl communiqué
Unconscious broav		name	item	Unconscious broav
Broav		name	item	Broav
Dirty shirt		name	item	Dirty shirt
Waste-paper basket		name	item	Waste-paper basket
Notes on pressure		name	item	Notes on pressure
Movario's notes (volume 1)		name	item	Movario's notes (volume 1)
Movario's notes (volume 2)		name	item	Movario's notes (volume 2)
Weight (1kg)		name	item	Weight (1kg)
Weight (2kg)		name	item	Weight (2kg)
Weight (5kg)		name	item	Weight (5kg)
Enriched snapdragon		name	item	Enriched snapdragon
Super truth serum		name	item	Super truth serum
Suspect sketch		name	item	Suspect sketch
Cell key		name	item	Cell key
Strange teleorb		name	item	Strange teleorb
Teleorb		name	item	Teleorb
Enriched snapdragon seed		name	item	Enriched snapdragon seed
Agility dolmen		name	item	Agility dolmen
Energy dolmen		name	item	Energy dolmen
Restoration dolmen		name	item	Restoration dolmen
Attack dolmen		name	item	Attack dolmen
Strength dolmen		name	item	Strength dolmen
Defence dolmen		name	item	Defence dolmen
Combat dolmen		name	item	Combat dolmen
Ranged dolmen		name	item	Ranged dolmen
Prayer dolmen		name	item	Prayer dolmen
Hunter dolmen		name	item	Hunter dolmen
Fishing dolmen		name	item	Fishing dolmen
Magic dolmen		name	item	Magic dolmen
Balance dolmen		name	item	Balance dolmen
Air block		name	item	Air block
Earth block		name	item	Earth block
Fire block		name	item	Fire block
Water block		name	item	Water block
Vine flower		name	item	Vine flower
Grimy note		name	item	Grimy note
Elite black full helm		name	item	Elite black full helm
Elite black platebody		name	item	Elite black platebody
Elite black platelegs		name	item	Elite black platelegs
Dark squall hood		name	item	Dark squall hood
Dark squall robe top		name	item	Dark squall robe top
Dark squall robe bottom		name	item	Dark squall robe bottom
Silif		name	item	Silif
Lit explosive		name	item	Lit explosive
Burning claw		name	item	Burning claw
Burning claws		name	item	Burning claws
Tormented synapse		name	item	Tormented synapse
Smouldering heart		name	item	Smouldering heart
Smouldering pile of flesh		name	item	Smouldering pile of flesh
Smouldering gland		name	item	Smouldering gland
Emberlight		name	item	Emberlight
Scorching bow		name	item	Scorching bow
Purging staff		name	item	Purging staff
Duradel's notes		name	item	Duradel's notes
Deadman rug		name	item	Deadman rug
Corrupted dark bow		name	item	Corrupted dark bow
Corrupted volatile nightmare staff		name	item	Corrupted volatile nightmare staff
Armadyl godsword (deadman)		name	item	Armadyl godsword (deadman)
Voidwaker (deadman)		name	item	Voidwaker (deadman)
Volatile nightmare staff (deadman)		name	item	Volatile nightmare staff (deadman)
Dark bow (deadman)		name	item	Dark bow (deadman)
Imbued zamorak cape (deadman)		name	item	Imbued zamorak cape (deadman)
Imbued guthix cape (deadman)		name	item	Imbued guthix cape (deadman)
Imbued saradomin cape (deadman)		name	item	Imbued saradomin cape (deadman)
Armageddon rug		name	item	Armageddon rug
Armageddon teleport scroll		name	item	Armageddon teleport scroll
Armageddon weapon scroll		name	item	Armageddon weapon scroll
Armageddon cape fabric		name	item	Armageddon cape fabric
Blighted overload (4)		name	item	Blighted overload (4)
Blighted overload (3)		name	item	Blighted overload (3)
Blighted overload (2)		name	item	Blighted overload (2)
Blighted overload (1)		name	item	Blighted overload (1)
Chitin		name	item	Chitin
Sigil of meticulousness		name	item	Sigil of meticulousness
Sigil of revoked limitation		name	item	Sigil of revoked limitation
Sigil of rampart		name	item	Sigil of rampart
Sigil of deception		name	item	Sigil of deception
Sigil of lithe		name	item	Sigil of lithe
Sigil of adroit		name	item	Sigil of adroit
Sigil of onslaught		name	item	Sigil of onslaught
Sigil of restoration		name	item	Sigil of restoration
Sigil of swashbuckler		name	item	Sigil of swashbuckler
Sigil of gunslinger		name	item	Sigil of gunslinger
Sigil of arcane swiftness		name	item	Sigil of arcane swiftness
Guthixian temple teleport		name	item	Guthixian temple teleport
Dni23 torso lightbuttons		name	item	Dni23 torso lightbuttons
Dni23 torso darkbuttons		name	item	Dni23 torso darkbuttons
Dni23 torso shirt		name	item	Dni23 torso shirt
Dni23 torso stitching		name	item	Dni23 torso stitching
Dni23 torso twotoned		name	item	Dni23 torso twotoned
Dni23 torso princely		name	item	Dni23 torso princely
Dni23 torso rippedweskit		name	item	Dni23 torso rippedweskit
Dni23 torso croptops		name	item	Dni23 torso croptops
Dni23 torso poloneck		name	item	Dni23 torso poloneck
Dni23 torso simple		name	item	Dni23 torso simple
Dni23 torso frilly		name	item	Dni23 torso frilly
Dni23 torso corsetry		name	item	Dni23 torso corsetry
Dni23 torso bodice		name	item	Dni23 torso bodice
Dni23 arms thin		name	item	Dni23 arms thin
Dni23 arms shoulderpads		name	item	Dni23 arms shoulderpads
Dni23 arms thickstripe		name	item	Dni23 arms thickstripe
Dni23 arms loosesleeves		name	item	Dni23 arms loosesleeves
Dni23 arms princely		name	item	Dni23 arms princely
Dni23 arms tattylong		name	item	Dni23 arms tattylong
Dni23 arms ripped		name	item	Dni23 arms ripped
Dni23 arms bare		name	item	Dni23 arms bare
Dni23 arms frilly		name	item	Dni23 arms frilly
Dni23 arms tattyshort		name	item	Dni23 arms tattyshort
Dni23 arms bareshoulders		name	item	Dni23 arms bareshoulders
Dni23 legs shorts		name	item	Dni23 legs shorts
Dni23 legs beach		name	item	Dni23 legs beach
Dni23 legs princely		name	item	Dni23 legs princely
Dni23 legs leggings		name	item	Dni23 legs leggings
Dni23 legs sidestripes		name	item	Dni23 legs sidestripes
Dni23 legs ripped		name	item	Dni23 legs ripped
Dni23 legs patched		name	item	Dni23 legs patched
Dni23 legs skirt		name	item	Dni23 legs skirt
Dni23 legs longskirt		name	item	Dni23 legs longskirt
Dni23 legs longnarrowskirt		name	item	Dni23 legs longnarrowskirt
Dni23 legs shortskirt		name	item	Dni23 legs shortskirt
Dni23 legs layered		name	item	Dni23 legs layered
Dni23 legs sashdots		name	item	Dni23 legs sashdots
Dni23 legs bighem		name	item	Dni23 legs bighem
Dni23 legs sashtrousers		name	item	Dni23 legs sashtrousers
Dni23 legs patterned		name	item	Dni23 legs patterned
Dni23 legs tornskirt		name	item	Dni23 legs tornskirt
